id,price,bedrooms,property_type,latitude,longitude
19594064,135.0,1,Private room,47.57728,-122.30931
19606488,87.0,2,Entire home/apt,47.59663,-122.30165
19619980,379.0,2,Entire home/apt,47.58761,-122.30992
19626395,247.0,2,Entire home/apt,47.62744,-122.35143
19697895,190.0,2,Entire home/apt,47.52521,-122.26123
19699462,95.0,2,Entire home/apt,47.63711,-122.30618
19702934,33.0,1,Private room,47.52682,-122.27557
19721795,299.0,2,Entire home/apt,47.63581,-122.36963
19738365,31.0,1,Private room,47.69479,-122.33321
19739161,30.0,1,Private room,47.69228,-122.33316
19764464,160.0,2,Entire home/apt,47.62427,-122.30002
19770172,99.0,2,Entire home/apt,47.57246,-122.37577
19770530,150.0,2,Entire home/apt,47.66291,-122.3512
19771279,,1,Private room,47.6927,-122.33497
19786042,339.0,2,Entire home/apt,47.60776,-122.33786
19807175,77.0,1,Private room,47.53183,-122.35404
19824463,76.0,1,Private room,47.73066,-122.28938
19843399,156.0,2,Entire home/apt,47.68167,-122.36423
19846180,523.0,2,Entire home/apt,47.68763,-122.38112
19846504,257.0,2,Entire home/apt,47.64504,-122.35206
19849588,100.0,1,Private room,47.67229,-122.39183
19855651,95.0,2,Entire home/apt,47.59181,-122.29372
19887259,26.0,1,Private room,47.54373,-122.26261
19891890,108.0,2,Entire home/apt,47.6385,-122.37257
19894816,106.0,2,Entire home/apt,47.65371,-122.33994
19914644,119.0,2,Entire home/apt,47.68108,-122.31915
19966378,120.0,2,Entire home/apt,47.63129,-122.35969
19989622,116.0,2,Entire home/apt,47.66491,-122.31343
20012986,135.0,2,Entire home/apt,47.58853,-122.29135
20029802,180.0,2,Entire home/apt,47.65614,-122.32604
20033536,140.0,2,Entire home/apt,47.66081,-122.3526
20034739,78.0,1,Private room,47.66812,-122.36149
20038601,176.0,2,Entire home/apt,47.61864,-122.34563
20077617,175.0,2,Entire home/apt,47.64223,-122.32268
20090813,,2,Entire home/apt,47.52744,-122.26109
20095739,66.0,1,Private room,47.53218,-122.35395
20096729,94.0,2,Entire home/apt,47.65664,-122.32701
20137424,194.0,2,Entire home/apt,47.65377,-122.35117
20138116,64.0,1,Private room,47.53206,-122.35405
20141183,136.0,2,Entire home/apt,47.63611,-122.35632
20169621,208.0,2,Entire home/apt,47.65556,-122.34301
20176915,217.0,2,Entire home/apt,47.61214828491211,-122.3297119140625
20189383,169.0,2,Entire home/apt,47.66667,-122.32916
20192701,123.0,2,Entire home/apt,47.57361,-122.41363
20212882,412.0,2,Entire home/apt,47.61783,-122.31309
20279587,91.0,1,Private room,47.64871,-122.40155
20327028,81.0,2,Entire home/apt,47.53955,-122.39409
20328571,175.0,2,Entire home/apt,47.641644,-122.357315
20367435,194.0,2,Entire home/apt,47.65873,-122.31603
20379370,,2,Entire home/apt,47.53238,-122.26619
20425984,,1,Private room,47.54032,-122.27574
20426067,,1,Private room,47.54125,-122.27785
20427308,64.0,1,Private room,47.58237,-122.29515
20455588,112.0,2,Entire home/apt,47.53899,-122.27698
20460194,211.0,2,Entire home/apt,47.67421,-122.33027
20474868,459.0,2,Entire home/apt,47.6781,-122.30533
20487351,71.0,1,Private room,47.58402,-122.2966
20497066,238.0,2,Entire home/apt,47.60626,-122.34187
20501756,,1,Private room,47.66987,-122.36163
20520544,305.0,2,Entire home/apt,47.67013,-122.32388
20544121,130.0,2,Entire home/apt,47.70278,-122.38085
20586623,89.0,2,Entire home/apt,47.50592,-122.38329
20601895,110.0,2,Entire home/apt,47.57943,-122.39667
20641402,111.0,2,Entire home/apt,47.52267,-122.383
20647832,245.0,2,Entire home/apt,47.6694,-122.31898
20666810,569.0,2,Entire home/apt,47.65597,-122.35122
20667591,,2,Entire home/apt,47.67398,-122.39042
20692613,175.0,2,Entire home/apt,47.69477,-122.27844
20696304,,2,Entire home/apt,47.62171,-122.33888
20697098,177.0,2,Entire home/apt,47.55874,-122.28328
20759864,138.0,2,Entire home/apt,47.69325,-122.35406
20774329,499.0,2,Entire home/apt,47.6329,-122.3712
20805317,,1,Private room,47.65382,-122.35193
20820051,83.0,2,Entire home/apt,47.55871,-122.39746
20831049,84.0,2,Entire home/apt,47.62423,-122.31749
20831082,220.0,2,Entire home/apt,47.57682,-122.4136
20834662,125.0,2,Entire home/apt,47.70451,-122.36026
20851050,85.0,2,Entire home/apt,47.66332,-122.35701
20881419,365.0,2,Entire home/apt,47.54367,-122.37348
20889482,100.0,2,Entire home/apt,47.57615,-122.40274
20920840,205.0,2,Entire home/apt,47.53973,-122.3822
20942684,113.0,2,Entire home/apt,47.58112,-122.29162
20948220,132.0,2,Entire home/apt,47.54584,-122.32021
20970073,104.0,2,Entire home/apt,47.67008,-122.31582
20978960,106.0,2,Entire home/apt,47.55694,-122.31354
20983058,88.0,2,Entire home/apt,47.53518,-122.35203
20995122,108.0,2,Entire home/apt,47.67919,-122.2869
21010058,192.0,2,Entire home/apt,47.67331,-122.32217
21043382,85.0,2,Entire home/apt,47.63739,-122.33987
21083203,,1,Private room,47.6494,-122.38467
21083795,347.0,2,Entire home/apt,47.60888,-122.3437
21105396,,2,Entire home/apt,47.72801,-122.28372
21114155,243.0,2,Entire home/apt,47.53029,-122.38871
21121860,86.0,2,Entire home/apt,47.67444,-122.32876
21148583,,2,Entire home/apt,47.56132,-122.27762
21155590,123.0,2,Entire home/apt,47.57682,-122.4136
21170317,995.0,2,Entire home/apt,47.6366,-122.35635
21175123,358.0,2,Entire home/apt,47.63604,-122.32856
21205931,87.0,2,Entire home/apt,47.70866,-122.31316
21213854,210.0,2,Entire home/apt,47.66937,-122.34043
21214526,115.0,2,Entire home/apt,47.66372,-122.34885
21218430,,2,Entire home/apt,47.6316,-122.30854
21220327,,2,Entire home/apt,47.57683,-122.30199
21252736,96.0,2,Entire home/apt,47.67421,-122.33314
21295100,121.0,2,Entire home/apt,47.68503,-122.36265
21326029,125.0,2,Entire home/apt,47.57497,-122.41518
21357272,189.0,2,Entire home/apt,47.62477,-122.31563
21368342,160.0,2,Entire home/apt,47.67287,-122.37292
21382950,158.0,2,Entire home/apt,47.63817,-122.30454
21383834,92.0,2,Entire home/apt,47.62332,-122.30962
21424409,,2,Entire home/apt,47.61609,-122.3402
21457914,107.0,2,Entire home/apt,47.66837310791016,-122.3079605102539
21472412,182.0,2,Entire home/apt,47.55797,-122.26681
21486512,178.0,2,Entire home/apt,47.61960220336914,-122.35713958740234
21487420,509.0,2,Entire home/apt,47.60683,-122.33862
21490495,461.0,2,Entire home/apt,47.60695,-122.33864
21501822,213.0,2,Entire home/apt,47.61371,-122.30957
21501950,156.0,2,Entire home/apt,47.62502,-122.31694
21515448,503.0,2,Entire home/apt,47.60634,-122.3382
21548484,118.0,1,Private room,47.56811,-122.35874
21594030,149.0,2,Entire home/apt,47.60152,-122.33078
21595583,116.0,2,Entire home/apt,47.61421,-122.31498
21596292,120.0,1,Private room,47.68757470316044,-122.3790626285124
21598019,59.0,1,Private room,47.56751,-122.36275
21629468,44.0,1,Private room,47.54047,-122.35386
21644920,59.0,2,Entire home/apt,47.7017,-122.30498
21647807,,1,Private room,47.54036,-122.35363
21699076,270.0,2,Entire home/apt,47.60691,-122.33871
21702555,222.0,2,Entire home/apt,47.63213,-122.36286
21707818,200.0,2,Entire home/apt,47.66207,-122.34957
21717918,335.0,2,Entire home/apt,47.65392259319513,-122.35514232718472
21776889,561.0,2,Entire home/apt,47.63523,-122.31731
21826395,,2,Entire home/apt,47.56051,-122.38856
21912608,155.0,2,Entire home/apt,47.57103,-122.35865
21914270,95.0,2,Entire home/apt,47.53571,-122.3453
21933426,216.0,2,Entire home/apt,47.58638,-122.37903
21968079,383.0,2,Entire home/apt,47.65671,-122.36156
22037772,192.0,2,Entire home/apt,47.5527,-122.29329
22038201,48.0,1,Private room,47.70089,-122.34697
22106598,181.0,2,Entire home/apt,47.59351,-122.2959
22107747,119.0,2,Entire home/apt,47.50872,-122.38457
22131341,166.0,2,Entire home/apt,47.61756,-122.34636
22160061,323.0,2,Entire home/apt,47.6418,-122.31554
22181271,430.0,2,Entire home/apt,47.57066,-122.39339
22190735,100.0,1,Private room,47.62247,-122.31765
22195572,297.0,2,Entire home/apt,47.55533,-122.26877
22205817,302.0,2,Entire home/apt,47.67424,-122.3961
22224768,101.0,2,Entire home/apt,47.58912,-122.29985
22265012,321.0,2,Entire home/apt,47.56964,-122.37328
22267394,381.0,2,Entire home/apt,47.60888,-122.3437
22332853,99.0,2,Entire home/apt,47.69398,-122.33836
22338467,113.0,2,Entire home/apt,47.70414,-122.36002
22355702,102.0,2,Entire home/apt,47.67338,-122.32663
22373715,126.0,2,Entire home/apt,47.5714,-122.40183
22410639,65.0,1,Private room,47.55942,-122.28134
22451351,113.0,2,Entire home/apt,47.57334,-122.37645
22453792,87.0,2,Entire home/apt,47.69354,-122.33807
22493797,98.0,2,Entire home/apt,47.69429,-122.37682
22494869,180.0,2,Entire home/apt,47.66594,-122.33401
22495021,69.0,1,Private room,47.67043685913086,-122.33849334716795
22512175,140.0,2,Entire home/apt,47.6417,-122.30449
22613740,157.0,2,Entire home/apt,47.66308,-122.34934
22617495,186.0,2,Entire home/apt,47.57324,-122.30647
22630322,251.0,2,Entire home/apt,47.54217,-122.28135
22639064,186.0,2,Entire home/apt,47.65443,-122.32755
22654864,,2,Entire home/apt,47.68733,-122.39381
22656833,375.0,2,Entire home/apt,47.6643,-122.35038
22715967,273.0,2,Entire home/apt,47.614338,-122.348099
22719649,158.0,2,Entire home/apt,47.71026,-122.27826
22730391,,2,Entire home/apt,47.577522,-122.408356
22734794,130.0,2,Entire home/apt,47.64986,-122.34666
22736809,175.0,2,Entire home/apt,47.64986,-122.34666
22816524,150.0,2,Entire home/apt,47.60879,-122.30819
22867908,116.0,2,Entire home/apt,47.68503,-122.29601
22904624,92.0,2,Entire home/apt,47.58912,-122.29985
22911160,85.0,2,Entire home/apt,47.61418,-122.35331
22956885,63.0,1,Private room,47.57251,-122.29948
23001080,119.0,1,Private room,47.54175,-122.28165
23042701,49.0,1,Private room,47.6173,-122.2929
23045897,80.0,2,Entire home/apt,47.53339,-122.27888
23075059,181.0,2,Entire home/apt,47.61756134033203,-122.34635925292967
23127965,147.0,2,Entire home/apt,47.62973,-122.34673
23237667,104.0,2,Entire home/apt,47.62616,-122.29617
23251165,388.0,2,Entire home/apt,47.62037006619378,-122.30329690823724
23256472,162.0,2,Entire home/apt,47.65191,-122.37184
23273138,188.0,2,Entire home/apt,47.62212,-122.29704
23275901,250.0,2,Entire home/apt,47.551407951020266,-122.39795803514228
23293234,158.0,2,Entire home/apt,47.68024,-122.38701
23329400,223.0,2,Entire home/apt,47.65374403873511,-122.35638262087336
23355289,167.0,2,Entire home/apt,47.67194,-122.36987
23409619,163.0,2,Entire home/apt,47.54204,-122.32256
23414672,105.0,2,Entire home/apt,47.5735,-122.2903
23451023,203.0,2,Entire home/apt,47.61479,-122.34618
23469069,108.0,2,Entire home/apt,47.63495,-122.35647
23481155,292.0,2,Entire home/apt,47.5652724,-122.3931426
23523959,84.0,2,Entire home/apt,47.66298,-122.31444
23543030,633.0,2,Entire home/apt,47.58235,-122.31833
23688200,270.0,2,Entire home/apt,47.69207,-122.28083
23698647,754.0,2,Entire home/apt,47.61666,-122.28984
23699002,840.0,2,Entire home/apt,47.63652,-122.30155
23699282,188.0,2,Entire home/apt,47.62078,-122.29719
23699817,663.0,2,Entire home/apt,47.61946,-122.30001
23700263,519.0,2,Entire home/apt,47.62196,-122.30847
23702661,803.0,2,Entire home/apt,47.61896,-122.3001
23702901,,2,Entire home/apt,47.61728,-122.29505
23703054,364.0,2,Entire home/apt,47.61972,-122.29971
23704752,304.0,2,Entire home/apt,47.62074,-122.29739
23705000,356.0,2,Entire home/apt,47.62091,-122.30082
23705097,359.0,2,Entire home/apt,47.61876,-122.29988
23705305,489.0,2,Entire home/apt,47.62192,-122.2979
23770520,200.0,2,Entire home/apt,47.53804,-122.27413
23787402,85.0,1,Private room,47.61115,-122.31332
23877351,201.0,2,Entire home/apt,47.63927,-122.32372
23943343,446.0,2,Entire home/apt,47.68332,-122.32968
23994302,161.0,2,Entire home/apt,47.70884,-122.35505
23996840,77.0,2,Entire home/apt,47.53054,-122.37361
23997376,123.0,2,Entire home/apt,47.53299,-122.2925
24000508,158.0,2,Entire home/apt,47.66409,-122.30444
24015983,244.0,2,Entire home/apt,47.61753082275391,-122.34624481201172
24022914,112.0,2,Entire home/apt,47.67039,-122.28837
24037284,117.0,2,Entire home/apt,47.54188,-122.38077
24081619,111.0,2,Entire home/apt,47.53958,-122.27613
24123401,245.0,2,Entire home/apt,47.72746400291428,-122.34877729884778
24140987,185.0,2,Entire home/apt,47.67762,-122.38498
24148044,147.0,2,Entire home/apt,47.50846,-122.26169
24188484,84.0,2,Entire home/apt,47.65542,-122.32865
24201272,75.0,2,Entire home/apt,47.65016,-122.37479
24210756,100.0,2,Entire home/apt,47.59696,-122.28683
24245145,,2,Entire home/apt,47.70218,-122.35056
24254138,213.0,2,Entire home/apt,47.6515,-122.36688
24286056,185.0,2,Entire home/apt,47.60621,-122.33207
24357607,89.0,1,Private room,47.5127067565918,-122.27130126953124
24369225,,2,Entire home/apt,47.64848,-122.35716
24393004,339.0,2,Entire home/apt,47.61287,-122.32899
24395100,950.0,2,Entire home/apt,47.63444,-122.3709
24410427,124.0,2,Entire home/apt,47.73334,-122.35163
24433183,132.0,2,Entire home/apt,47.61194,-122.30661
24473699,,2,Entire home/apt,47.72406,-122.32618
24479408,221.0,2,Entire home/apt,47.61887,-122.30669
24493115,,1,Private room,47.67787,-122.39121
24561301,158.0,2,Entire home/apt,47.63683,-122.37103
24580635,149.0,2,Entire home/apt,47.579891204833984,-122.40780639648438
24607657,217.0,2,Entire home/apt,47.60998,-122.34547
24675839,97.0,2,Entire home/apt,47.61314,-122.34833
24695469,285.0,2,Entire home/apt,47.54877,-122.38596
24698751,,2,Entire home/apt,47.59191,-122.28708
24715983,107.0,2,Entire home/apt,47.50891,-122.25521
24728697,275.0,2,Entire home/apt,47.58355,-122.38947
24734607,61.0,2,Entire home/apt,47.65965,-122.39972
24755524,203.0,2,Entire home/apt,47.63059,-122.36785
24772746,125.0,2,Entire home/apt,47.57472,-122.41505
24809443,146.0,2,Entire home/apt,47.66381,-122.35335
24848205,270.0,2,Entire home/apt,47.65619,-122.32604
24872672,352.0,2,Entire home/apt,47.52465,-122.38124
24879614,173.0,2,Entire home/apt,47.55749319987184,-122.29017225235935
24888909,101.0,2,Entire home/apt,47.61747,-122.29743
24935388,118.0,2,Entire home/apt,47.688,-122.35225
24959196,170.0,2,Entire home/apt,47.63853,-122.32502
24991392,80.0,2,Entire home/apt,47.58320579999999,-122.3102413
25053046,262.0,2,Entire home/apt,47.67747,-122.39121
25055857,344.0,2,Entire home/apt,47.60791,-122.34296
25087100,236.0,2,Entire home/apt,47.69582,-122.32693
25102394,170.0,2,Entire home/apt,47.63899,-122.31854
25113399,287.0,2,Entire home/apt,47.606834,-122.338615
25137610,143.0,2,Entire home/apt,47.68398,-122.39605
25170755,151.0,2,Entire home/apt,47.64685,-122.3027
25188308,139.0,2,Entire home/apt,47.66306,-122.31485
25204844,129.0,2,Entire home/apt,47.68593,-122.38376
25206065,67.0,1,Private room,47.66588,-122.30577
25224607,59.0,1,Private room,47.55943,-122.28126
25230615,63.0,1,Private room,47.55783,-122.28146
25231650,114.0,2,Entire home/apt,47.58860136280367,-122.29430197565227
25261563,489.0,2,Entire home/apt,47.63143,-122.30905
25265293,168.0,2,Entire home/apt,47.61689,-122.33117
25294340,,2,Entire home/apt,47.65335464477539,-122.35633087158205
25296669,115.0,2,Entire home/apt,47.64329,-122.36897
25316979,170.0,2,Entire home/apt,47.67354,-122.29306
25328220,232.0,2,Entire home/apt,47.68895,-122.34018
25356262,105.0,2,Entire home/apt,47.58826,-122.31002
25371191,249.0,2,Entire home/apt,47.6402,-122.32543
25372987,135.0,2,Entire home/apt,47.61317,-122.33061
25394602,197.0,2,Entire home/apt,47.62077,-122.29571
25427908,289.0,2,Entire home/apt,47.55753,-122.2903
25444751,221.0,2,Entire home/apt,47.61213684082031,-122.32980346679688
25458599,353.0,2,Entire home/apt,47.62077,-122.30012
25479165,193.0,2,Entire home/apt,47.57582,-122.3122
25490529,109.0,2,Entire home/apt,47.60781,-122.29267
25512975,803.0,2,Entire home/apt,47.62019,-122.29991
25522851,149.0,2,Entire home/apt,47.58126,-122.40242
25538577,315.0,2,Entire home/apt,47.63992,-122.32438
25551802,194.0,2,Entire home/apt,47.62591,-122.35327
25583974,407.0,2,Entire home/apt,47.62299,-122.29992
25585275,115.0,2,Entire home/apt,47.68513,-122.34724
25618985,92.0,2,Entire home/apt,47.6609,-122.35992
25725786,304.0,2,Entire home/apt,47.53408,-122.3747
25736941,258.0,2,Entire home/apt,47.61888,-122.29727
25754867,217.0,2,Entire home/apt,47.53751,-122.38123
25755958,102.0,2,Entire home/apt,47.56605643924518,-122.31601696903908
25781184,101.0,2,Entire home/apt,47.63954,-122.35346
25870982,166.0,2,Entire home/apt,47.60418,-122.31893
25885124,83.0,2,Entire home/apt,47.61191,-122.29903
25894869,145.0,2,Entire home/apt,47.62443161010742,-122.32733917236328
25895493,,2,Entire home/apt,47.6062,-122.30612
25908175,122.0,2,Entire home/apt,47.60583,-122.31997
25943915,358.0,2,Entire home/apt,47.6393,-122.32392
25946713,209.0,2,Entire home/apt,47.61295,-122.34635
26014732,200.0,2,Entire home/apt,47.65301,-122.41037
26065165,418.0,2,Entire home/apt,47.68067,-122.39862
26074454,164.0,2,Entire home/apt,47.61476516723633,-122.3415069580078
26078987,341.0,2,Entire home/apt,47.67345,-122.33254
26082877,84.0,2,Entire home/apt,47.54725,-122.38131
26135947,,2,Entire home/apt,47.68879,-122.34174
26138712,148.0,2,Entire home/apt,47.61086,-122.31441
26143461,143.0,2,Entire home/apt,47.60185,-122.31644
26207740,690.0,2,Entire home/apt,47.7037,-122.34029
26230157,250.0,2,Entire home/apt,47.70491,-122.35694
26259360,122.0,2,Entire home/apt,47.50464,-122.37834
26279366,276.0,2,Entire home/apt,47.64838,-122.36756
26292065,115.0,2,Entire home/apt,47.67736,-122.39802
26303627,306.0,2,Entire home/apt,47.64259338378906,-122.3017578125
26310453,,1,Private room,47.64954,-122.39658
26334328,96.0,1,Private room,47.5625,-122.28816
26362891,418.0,2,Entire home/apt,47.61223,-122.30671
26364712,55.0,1,Private room,47.53727,-122.36523
26370332,113.0,2,Entire home/apt,47.6628,-122.30394
26425189,233.0,2,Entire home/apt,47.61648,-122.34746
26425407,239.0,2,Entire home/apt,47.526383,-122.321139
26425599,255.0,2,Entire home/apt,47.55495,-122.2871
26441475,160.0,2,Entire home/apt,47.67655,-122.35669
26456565,154.0,2,Entire home/apt,47.62111,-122.30697
26466765,450.0,2,Entire home/apt,47.5802,-122.40146
26471553,,2,Entire home/apt,47.63179,-122.36669
26472719,194.0,2,Entire home/apt,47.67619,-122.3015
26526206,143.0,2,Entire home/apt,47.60522,-122.31859
26562018,133.0,2,Entire home/apt,47.59447,-122.30098
26566116,147.0,2,Entire home/apt,47.72889,-122.36134
26607432,100.0,1,Private room,47.7276,-122.35054
26722322,107.0,2,Entire home/apt,47.66086,-122.31511
26737843,216.0,2,Entire home/apt,47.6121355,-122.3298054
26747050,237.0,2,Entire home/apt,47.61753082275391,-122.34624481201172
26756649,726.0,2,Entire home/apt,47.63036,-122.359
26790896,138.0,2,Entire home/apt,47.66283,-122.31453
26804995,188.0,2,Entire home/apt,47.61317,-122.34795
26845976,289.0,2,Entire home/apt,47.66217,-122.36195
26874520,144.0,2,Entire home/apt,47.6168,-122.34785
26888506,135.0,2,Entire home/apt,47.66953,-122.30733
26894254,59.0,1,Private room,47.56836,-122.36301
26961134,108.0,2,Entire home/apt,47.66306,-122.27971
26963720,234.0,2,Entire home/apt,47.59834,-122.30991
26996748,77.0,2,Entire home/apt,47.68715,-122.37313
27023519,165.0,2,Entire home/apt,47.60287,-122.33393
27106446,170.0,2,Entire home/apt,47.67795,-122.31073
27107417,425.0,2,Entire home/apt,47.67579,-122.31122
27111854,176.0,2,Entire home/apt,47.64054,-122.31027
27208473,153.0,2,Entire home/apt,47.61689,-122.33117
27221728,126.0,2,Entire home/apt,47.57438,-122.41568
27233427,74.0,1,Private room,47.60345,-122.30511
27287563,221.0,2,Entire home/apt,47.57252,-122.3726
27314115,117.0,2,Entire home/apt,47.62476,-122.31811
27328475,108.0,2,Entire home/apt,47.69566,-122.35265
27331743,173.0,2,Entire home/apt,47.69398,-122.35777
27334813,358.0,2,Entire home/apt,47.56313,-122.26981
27342729,99.0,2,Entire home/apt,47.63728,-122.36146
27368377,140.0,2,Entire home/apt,47.69259,-122.30174
27369320,140.0,2,Entire home/apt,47.60451,-122.3186
27434633,150.0,2,Entire home/apt,47.60371,-122.31903
27448176,66.0,1,Private room,47.52908,-122.27735
27470230,207.0,2,Entire home/apt,47.60543,-122.30459
27483264,184.0,2,Entire home/apt,47.56773,-122.40782
27485425,120.0,2,Entire home/apt,47.6824,-122.34917
27489843,313.0,2,Entire home/apt,47.61536407470703,-122.34136199951172
27492046,83.0,2,Entire home/apt,47.53516,-122.35717
27492345,129.0,2,Entire home/apt,47.60754,-122.33975
27553758,89.0,1,Private room,47.7272,-122.2903
27602783,68.0,1,Private room,47.7272,-122.28946
27608157,156.0,2,Entire home/apt,47.60404,-122.32015
27633718,101.0,2,Entire home/apt,47.6111,-122.32968
27659518,350.0,2,Entire home/apt,47.68308,-122.34579
27680010,30.0,1,Private room,47.69411,-122.33344
27680098,30.0,1,Private room,47.6944,-122.33381
27683974,171.0,2,Entire home/apt,47.66654,-122.30825
27705446,97.0,2,Entire home/apt,47.61628,-122.2972
27706992,195.0,2,Entire home/apt,47.62803,-122.35358
27781617,1000.0,2,Entire home/apt,47.55736,-122.40143
27820717,58.0,1,Private room,47.53199,-122.35427
27849459,67.0,1,Private room,47.66416,-122.3058
27875010,55.0,1,Private room,47.53164,-122.3538
27882226,148.0,2,Entire home/apt,47.52925,-122.27213
27890924,145.0,2,Entire home/apt,47.68828,-122.35021
27894530,,1,Private room,47.53597,-122.35712
27895001,56.0,1,Private room,47.53532,-122.3551
27895209,54.0,1,Private room,47.53569,-122.35728
27900515,137.0,2,Entire home/apt,47.65841,-122.31454
27908343,220.0,2,Entire home/apt,47.58888,-122.30353
27909830,152.0,2,Entire home/apt,47.63341,-122.30454
27929606,91.0,2,Entire home/apt,47.68224,-122.37392
27960420,299.0,2,Entire home/apt,47.61542,-122.33843
27966220,129.0,2,Entire home/apt,47.69641,-122.31217
27984069,108.0,2,Entire home/apt,47.7015,-122.3616
27993068,50.0,1,Private room,47.53562,-122.35546
27993345,63.0,1,Private room,47.536,-122.35553
28027896,326.0,2,Entire home/apt,47.67627,-122.32907
28051388,173.0,2,Entire home/apt,47.66951,-122.38839
28106693,289.0,2,Entire home/apt,47.60913,-122.34467
28150567,79.0,2,Entire home/apt,47.6845,-122.39832
28202957,233.0,2,Entire home/apt,47.63056,-122.36779
28214746,86.0,2,Entire home/apt,47.62892,-122.36837
28220417,232.0,2,Entire home/apt,47.62077,-122.35797
28249646,102.0,2,Entire home/apt,47.52444,-122.38194
28306348,141.0,2,Entire home/apt,47.5152,-122.39165
28310191,,2,Entire home/apt,47.56537,-122.39084
28317348,65.0,2,Entire home/apt,47.57519,-122.41851
28340406,196.0,2,Entire home/apt,47.62857,-122.3191
28385302,,2,Entire home/apt,47.70086,-122.37018
28403400,121.0,2,Entire home/apt,47.60527,-122.32082
28411010,241.0,2,Entire home/apt,47.61676,-122.3173
28414569,113.0,2,Entire home/apt,47.65867,-122.28906
28443632,80.0,2,Entire home/apt,47.54451,-122.37509
28466540,313.0,2,Entire home/apt,47.61213684082031,-122.32980346679688
28471944,,2,Entire home/apt,47.61398,-122.34923
28521122,227.0,2,Entire home/apt,47.53816,-122.2768
28581267,,2,Entire home/apt,47.58279,-122.29105
28590842,193.0,2,Entire home/apt,47.65836,-122.31612
28699203,255.0,2,Entire home/apt,47.674766540527344,-122.39231872558594
28713206,81.0,1,Private room,47.63132,-122.30628
28722561,150.0,2,Entire home/apt,47.60483,-122.31971
28781499,94.0,2,Entire home/apt,47.72544,-122.30168
28786706,103.0,1,Private room,47.6343,-122.35151
28787210,100.0,2,Entire home/apt,47.57692,-122.37294
28805689,103.0,2,Entire home/apt,47.56905,-122.35707
28841487,103.0,1,Private room,47.63393,-122.35144
28932291,,2,Entire home/apt,47.5796,-122.30799
28956135,135.0,2,Entire home/apt,47.61661,-122.30508
29074613,562.0,2,Entire home/apt,47.641497,-122.3237693
29080800,,1,Private room,47.62261,-122.32333
29103244,169.0,2,Entire home/apt,47.67543,-122.39829
29136365,92.0,2,Entire home/apt,47.6447211,-122.325668
29182677,126.0,2,Entire home/apt,47.61119,-122.2882
29221597,102.0,2,Entire home/apt,47.62938,-122.32009
29251722,367.0,2,Entire home/apt,47.61213684082031,-122.32980346679688
29261279,62.0,1,Private room,47.63993,-122.27822
29280801,117.0,2,Entire home/apt,47.63,-122.32131
29372096,107.0,2,Entire home/apt,47.57116,-122.3726
29384355,204.0,2,Entire home/apt,47.66085,-122.40299
29396603,111.0,2,Entire home/apt,47.63605,-122.35735
29410063,262.0,2,Entire home/apt,47.67822,-122.36188
29418584,,2,Entire home/apt,47.67252,-122.30112
29594876,128.0,2,Entire home/apt,47.66601,-122.3076
29636462,163.0,2,Entire home/apt,47.6014,-122.32006
29636713,195.0,2,Entire home/apt,47.65376,-122.38496
29775779,59.0,2,Entire home/apt,47.6751,-122.38769
29776840,107.0,2,Entire home/apt,47.57805,-122.3045
29798397,80.0,1,Private room,47.685294891227656,-122.31126046402164
29848922,86.0,2,Entire home/apt,47.67756,-122.37416
29849964,306.0,2,Entire home/apt,47.62781147099431,-122.3237370758236
29877836,300.0,2,Entire home/apt,47.6724,-122.37856
29979422,147.0,2,Entire home/apt,47.67801256038775,-122.3780505952804
30013204,190.0,2,Entire home/apt,47.61064,-122.29173
30018439,,2,Entire home/apt,47.60758,-122.33976
30024068,140.0,2,Entire home/apt,47.65858,-122.31625
30044981,152.0,2,Entire home/apt,47.68387,-122.32977
30093335,175.0,2,Entire home/apt,47.57391,-122.28745
30130482,429.0,2,Entire home/apt,47.64397,-122.37382
30130681,223.0,2,Entire home/apt,47.61676,-122.3173
30176806,,2,Entire home/apt,47.57474,-122.29844
30188933,,2,Entire home/apt,47.68362,-122.26493
30228341,600.0,2,Entire home/apt,47.60101,-122.31252
30237428,245.0,2,Entire home/apt,47.65649,-122.28397
30290674,85.0,2,Entire home/apt,47.71185,-122.35835
30321371,510.0,2,Entire home/apt,47.67067,-122.4
30426117,55.0,1,Private room,47.66575,-122.33411
30500795,55.0,1,Private room,47.66599,-122.33427
30535269,243.0,2,Entire home/apt,47.61375,-122.29784
30578185,126.0,2,Entire home/apt,47.63307,-122.36154
30713728,105.0,2,Entire home/apt,47.66288,-122.27644
30772471,245.0,2,Entire home/apt,47.54865,-122.29291
30775742,103.0,2,Entire home/apt,47.67203,-122.33522
30808504,157.0,2,Entire home/apt,47.60972,-122.33799
30815319,103.0,2,Entire home/apt,47.55612,-122.397
30859809,76.0,1,Private room,47.67738,-122.37685
30894545,120.0,2,Entire home/apt,47.60883,-122.29911
30916586,241.0,2,Entire home/apt,47.63852,-122.37568
30960947,147.0,2,Entire home/apt,47.652302,-122.329552
31040215,99.0,2,Entire home/apt,47.65313,-122.32921
31116686,125.0,2,Entire home/apt,47.56877,-122.28518
31129657,109.0,2,Entire home/apt,47.57212,-122.3068
31145360,122.0,2,Entire home/apt,47.67239,-122.31949
31219741,225.0,2,Entire home/apt,47.61967,-122.31015
31243526,147.0,2,Entire home/apt,47.62046,-122.30229
